fecha,tmed,tmax,tmin,prec,velmedia,racha,sol,hrMedia,temp_categoria,humedad_categoria,viento_categoria,lluvia_categoria,sol_categoria,descripcion_dia
2024-07-15,28.9,37.8,20.0,0.0,5.3,11.4,13.4,26.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-07-16,29.6,36.4,22.8,0.0,6.7,11.7,13.0,48.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-17,26.4,30.0,22.9,0.0,3.6,8.3,6.3,71.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-18,26.9,29.5,24.3,0.0,3.1,8.9,2.5,74.0,Calor,Húmedo,Brisa,Sin lluvia,Nublado,"Calor, Húmedo, Brisa, Sin lluvia, Nublado."
2024-07-19,26.7,30.1,23.3,0.0,3.9,8.3,11.0,71.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-20,28.7,34.9,22.5,0.0,3.1,10.3,11.5,56.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-21,34.0,40.1,28.0,0.0,5.3,11.7,13.3,30.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-07-22,27.7,32.2,23.2,0.0,3.3,11.7,9.0,74.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-23,26.8,31.1,22.6,0.0,3.9,8.3,12.8,58.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-24,25.8,30.4,21.2,0.0,3.6,8.3,12.8,49.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-25,25.4,28.9,21.8,0.0,3.6,9.7,12.5,54.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-26,25.6,29.5,21.8,0.0,3.6,7.8,12.8,71.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-27,27.3,31.6,23.0,0.0,3.9,9.7,10.4,65.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-28,27.3,30.3,24.3,1.1,2.8,12.8,5.8,70.0,Calor,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Calor, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-07-29,28.2,31.2,25.1,0.0,3.1,15.3,7.1,74.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-30,29.6,34.1,25.0,0.0,3.6,10.8,11.4,58.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-31,29.2,33.8,24.5,0.0,4.2,8.9,11.5,58.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-01,32.0,40.1,23.9,0.0,4.7,10.8,11.9,46.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-02,36.2,42.2,30.2,0.0,6.7,12.5,13.0,20.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-08-03,29.1,32.7,25.5,0.0,4.4,10.3,9.7,77.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-04,27.5,31.4,23.6,0.0,3.6,8.9,10.1,70.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-05,26.8,31.3,22.2,0.0,3.6,8.3,12.4,62.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-06,27.7,33.0,22.4,0.0,3.6,8.3,12.2,50.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-07,27.4,32.3,22.4,0.0,4.2,8.9,12.0,53.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-08,27.2,32.2,22.3,0.0,4.7,11.4,12.0,57.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-09,27.6,31.2,23.9,0.0,4.2,10.3,12.2,67.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-10,28.2,31.9,24.6,0.0,3.3,8.3,8.7,66.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-11,28.9,32.2,25.6,0.0,3.3,8.9,11.6,67.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-12,27.8,31.5,24.1,0.0,5.3,8.9,12.0,71.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-13,31.3,38.6,24.0,0.0,6.1,12.5,10.3,26.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-08-14,31.8,38.3,25.4,0.0,5.8,13.9,11.9,26.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-08-15,28.0,30.9,25.1,0.1,3.6,9.2,11.5,71.0,Calor,Húmedo,Brisa,Lluvia ligera,Soleado,"Calor, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-08-16,28.0,30.9,25.2,0.0,4.4,11.4,11.7,71.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-17,27.6,31.8,23.5,0.0,3.9,7.8,12.0,64.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-18,30.0,38.2,21.9,0.0,4.4,11.7,12.2,54.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-19,28.8,32.0,25.7,0.0,4.2,18.6,12.2,67.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-20,27.9,31.3,24.5,0.0,3.6,8.3,11.9,72.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-21,28.4,31.8,25.0,0.0,3.3,9.2,8.5,72.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-22,27.6,31.6,23.7,0.0,4.7,10.3,11.7,66.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-23,27.4,30.0,24.7,0.0,3.6,10.3,11.8,72.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-24,28.6,33.1,24.1,0.0,4.4,9.2,10.8,64.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-25,28.5,31.7,25.3,0.2,3.6,8.3,10.5,77.0,Calor,Húmedo,Brisa,Lluvia ligera,Soleado,"Calor, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-08-26,28.9,31.2,26.6,0.0,3.6,8.9,9.0,74.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-27,28.5,31.2,25.8,0.0,3.1,8.9,10.8,73.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-28,27.4,30.7,24.2,0.0,2.8,8.9,9.6,73.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-29,28.0,31.0,25.1,0.0,3.3,8.9,7.5,69.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-30,28.8,31.7,25.8,0.0,3.3,8.9,9.3,69.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-08-31,,,,0.0,2.8,9.2,,,,Seco,Brisa,Sin lluvia,,"nan, Seco, Brisa, Sin lluvia, nan."
2024-09-01,28.6,31.3,26.0,0.0,5.0,10.8,10.9,69.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-02,27.8,30.2,25.4,0.0,3.9,9.7,11.0,75.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-03,26.6,29.6,23.5,0.0,4.4,11.4,11.3,74.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-04,29.0,35.8,22.2,0.0,5.3,11.4,11.9,36.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-09-05,26.4,29.1,23.6,0.0,3.6,11.7,11.4,66.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-06,24.9,29.6,20.2,0.0,4.2,11.4,10.7,60.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-07,25.7,30.6,20.8,5.7,3.9,10.3,2.3,60.0,Calor,Húmedo,Brisa,Lluvia notable,Nublado,"Calor, Húmedo, Brisa, Lluvia notable, Nublado."
2024-09-08,26.6,31.8,21.3,0.0,3.3,9.2,8.4,62.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-09,28.9,34.5,23.3,0.0,5.8,12.5,11.6,31.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-09-10,27.2,32.6,21.7,0.0,5.3,10.3,11.5,47.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-11,24.4,29.4,19.3,0.0,3.9,9.2,11.2,70.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-12,24.2,28.4,19.9,0.0,,8.9,10.6,,Agradable,Seco,,Sin lluvia,Soleado,"Agradable, Seco, nan, Sin lluvia, Soleado."
2024-09-13,25.5,29.6,21.4,0.2,2.8,10.8,8.6,73.0,Calor,Húmedo,Brisa,Lluvia ligera,Soleado,"Calor, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-09-14,24.8,27.4,22.1,0.9,3.6,10.3,6.3,73.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-09-15,24.0,27.0,21.0,0.0,3.3,8.3,10.8,69.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-16,24.0,28.6,19.5,0.0,3.3,7.8,10.4,72.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-17,22.8,27.0,18.6,0.9,3.9,7.8,1.0,74.0,Agradable,Húmedo,Brisa,Lluvia ligera,Nublado,"Agradable, Húmedo, Brisa, Lluvia ligera, Nublado."
2024-09-18,24.4,28.1,20.6,0.0,4.2,8.9,9.3,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-19,24.4,26.9,21.9,1.5,4.7,10.8,2.1,71.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-09-20,25.2,28.2,22.2,0.0,4.2,8.3,3.1,75.0,Calor,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Calor, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-09-21,23.7,26.6,20.8,0.0,3.1,9.7,4.8,72.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-09-22,24.4,30.2,18.7,0.0,4.4,10.3,9.6,47.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-23,26.1,30.7,21.5,0.0,4.4,10.3,7.1,41.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-24,25.6,29.7,21.6,0.0,5.3,10.3,6.0,33.0,Calor,Seco,Brisa,Sin lluvia,Parcialmente soleado,"Calor, Seco, Brisa, Sin lluvia, Parcialmente soleado."
2024-09-25,26.8,32.5,21.1,0.0,3.3,10.8,8.1,46.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-26,28.1,33.7,22.5,0.0,4.4,11.4,11.2,46.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-27,26.1,29.9,22.3,0.0,5.6,13.9,10.9,41.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-28,22.3,25.4,19.2,0.0,5.3,14.4,10.6,63.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-29,22.6,26.4,18.8,0.0,3.1,7.8,10.8,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-09-30,22.0,26.1,17.8,0.0,3.9,7.8,10.6,73.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-01,21.4,26.2,16.6,0.0,3.1,9.7,10.4,73.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-02,27.0,35.0,19.0,0.0,4.2,12.5,7.8,36.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-10-03,28.5,32.8,24.2,0.0,5.0,14.4,7.6,49.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-04,28.0,33.4,22.6,0.0,4.4,10.8,10.5,44.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-05,27.6,34.0,21.2,0.0,4.4,11.4,10.3,54.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-06,26.4,31.9,20.8,0.0,4.7,10.3,9.2,69.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-07,24.2,29.4,19.1,0.4,3.1,14.4,5.9,65.0,Agradable,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2024-10-08,22.6,28.0,17.3,0.0,3.3,9.7,7.9,54.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-09,22.8,29.1,16.5,0.0,3.3,12.8,6.1,62.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-10,23.2,27.0,19.3,0.0,4.7,11.4,5.2,49.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-10-11,19.7,22.1,17.3,3.7,1.9,8.3,2.7,68.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-10-12,22.8,27.3,18.4,4.3,3.9,14.4,2.3,71.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-10-13,22.2,25.7,18.8,5.3,2.2,7.2,3.8,79.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-10-14,,,,0.0,1.9,12.8,3.8,,,Seco,Brisa,Sin lluvia,Parcialmente soleado,"nan, Seco, Brisa, Sin lluvia, Parcialmente soleado."
2024-10-15,,,,11.8,2.8,6.7,0.9,,,Seco,Brisa,Lluvia notable,Nublado,"nan, Seco, Brisa, Lluvia notable, Nublado."
2024-10-16,20.4,23.3,17.5,2.2,3.1,10.8,3.1,92.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-10-17,21.0,24.7,17.3,0.0,5.0,13.9,9.8,53.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-18,20.2,24.1,16.2,0.0,8.6,16.9,9.2,55.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-19,22.8,26.8,18.7,0.0,3.3,12.5,8.0,63.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-20,,,,0.0,3.1,9.2,8.6,,,Seco,Brisa,Sin lluvia,Soleado,"nan, Seco, Brisa, Sin lluvia, Soleado."
2024-10-21,,,,0.0,2.8,7.2,9.9,,,Seco,Brisa,Sin lluvia,Soleado,"nan, Seco, Brisa, Sin lluvia, Soleado."
2024-10-22,19.4,23.8,15.1,0.0,3.1,6.7,8.5,80.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-23,20.2,24.1,16.4,0.0,3.1,7.8,8.4,75.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-24,21.4,23.8,18.9,0.0,2.2,8.3,6.6,78.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-10-25,20.4,23.3,17.4,0.0,4.4,12.5,3.3,79.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-10-26,17.2,20.9,13.6,8.2,5.6,13.3,6.2,53.0,Agradable,Húmedo,Brisa,Lluvia notable,Soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Soleado."
2024-10-27,16.6,20.4,12.9,12.4,4.2,12.5,8.6,60.0,Agradable,Húmedo,Brisa,Lluvia notable,Soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Soleado."
2024-10-28,15.2,18.6,11.7,66.0,4.7,13.9,1.4,78.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-10-29,15.2,17.5,12.9,13.4,3.9,9.7,1.3,88.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-10-30,16.2,19.1,13.3,2.7,5.6,15.0,0.0,87.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-10-31,19.4,22.2,16.6,0.05,0.6,8.9,2.1,84.0,Agradable,Húmedo,Brisa,Lluvia ligera,Nublado,"Agradable, Húmedo, Brisa, Lluvia ligera, Nublado."
2024-11-01,18.6,22.2,15.0,0.0,2.8,5.8,2.2,83.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-11-02,20.1,23.0,17.2,0.0,2.8,6.7,5.5,80.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-03,19.9,23.3,16.5,0.0,2.8,6.1,4.2,79.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-04,19.6,23.9,15.2,0.0,3.1,7.2,8.6,77.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-11-05,18.8,22.8,14.7,0.0,3.3,6.1,8.9,81.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-11-06,,,16.1,0.1,3.1,,0.4,83.0,,Húmedo,Brisa,Lluvia ligera,Nublado,"nan, Húmedo, Brisa, Lluvia ligera, Nublado."
2024-11-07,20.0,23.1,17.0,0.0,1.7,7.2,6.7,82.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-11-08,18.8,21.4,16.2,0.0,2.2,8.3,0.2,87.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-11-09,20.6,25.3,15.9,0.0,4.4,12.5,6.0,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-10,19.4,24.4,14.5,0.0,3.1,10.3,7.9,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-11-11,17.4,22.0,12.8,0.0,3.6,7.8,6.9,79.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-11-12,17.8,21.8,13.9,0.1,3.1,8.9,7.6,76.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-11-13,15.0,17.5,12.5,73.3,3.1,16.4,0.0,97.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2024-11-14,18.2,22.4,14.1,0.0,3.1,8.9,4.2,83.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-15,18.8,22.6,15.0,0.0,3.6,12.8,5.4,82.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-16,19.2,22.3,16.1,0.0,2.8,8.9,6.2,80.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-11-17,18.4,22.3,14.6,0.0,1.7,5.8,1.8,77.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-11-18,17.0,21.8,12.3,0.0,2.8,6.7,5.6,86.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-19,18.8,23.2,14.4,0.1,2.2,7.2,4.0,78.0,Agradable,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2024-11-20,18.7,23.1,14.3,0.0,5.3,13.9,8.4,65.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-11-21,16.6,19.0,14.2,0.0,7.2,17.5,8.2,62.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-11-22,18.5,22.2,14.8,0.0,5.6,16.1,7.4,61.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-11-23,16.4,20.9,11.9,0.0,3.1,9.2,4.9,83.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-24,16.8,21.3,12.2,0.0,2.8,7.2,5.1,76.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-25,17.5,21.9,13.1,0.0,3.1,7.8,3.6,83.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-26,17.2,20.8,13.5,0.0,2.5,7.2,3.0,85.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-11-27,,,,0.0,2.5,5.8,,,,Seco,Brisa,Sin lluvia,,"nan, Seco, Brisa, Sin lluvia, nan."
2024-11-28,,20.7,,0.0,2.5,7.8,3.8,,,Seco,Brisa,Sin lluvia,Parcialmente soleado,"nan, Seco, Brisa, Sin lluvia, Parcialmente soleado."
2024-11-29,15.8,19.7,12.0,0.0,1.7,6.1,0.8,90.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-11-30,17.4,22.4,12.5,0.0,1.9,7.2,6.5,84.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-01,15.3,19.7,10.9,0.0,2.2,6.7,0.1,86.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-12-02,16.4,20.5,12.4,0.0,2.8,5.8,3.9,83.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
